Chamber,Start Time,End Time,Average Time
Neither,615.7166666666667,616.6,1.4556224899598438
NSC,616.6,631.6,13.116666666666664
Neither,631.6,631.6333333333333,1.4556224899598438
NSC,631.6333333333333,649.6,13.116666666666664
Neither,649.6,649.6166666666667,1.4556224899598438
NSC,649.6166666666667,678.5666666666667,13.116666666666664
Neither,678.5666666666667,678.6,1.4556224899598438
NSC,678.6,678.6166666666667,13.116666666666664
Neither,678.6166666666667,678.6333333333333,1.4556224899598438
NSC,678.6333333333333,689.4,13.116666666666664
Neither,689.4,689.4166666666666,1.4556224899598438
NSC,689.4166666666666,743.9,13.116666666666664
Neither,743.9,743.9166666666666,1.4556224899598438
NSC,743.9166666666666,751.4166666666666,13.116666666666664
Neither,751.4166666666666,751.4333333333333,1.4556224899598438
NSC,751.4333333333333,751.55,13.116666666666664
Neither,751.55,751.7666666666667,1.4556224899598438
NSC,751.7666666666667,751.9333333333333,13.116666666666664
Neither,751.9333333333333,751.9666666666667,1.4556224899598438
NSC,751.9666666666667,752.0,13.116666666666664
Neither,752.0,752.0166666666667,1.4556224899598438
NSC,752.0166666666667,752.0833333333334,13.116666666666664
Neither,752.0833333333334,752.15,1.4556224899598438
NSC,752.15,753.5666666666667,13.116666666666664
Neither,753.5666666666667,753.6,1.4556224899598438
NSC,753.6,778.1666666666666,13.116666666666664
Neither,778.1666666666666,778.2,1.4556224899598438
NSC,778.2,778.2166666666667,13.116666666666664
Neither,778.2166666666667,778.2666666666667,1.4556224899598438
NSC,778.2666666666667,787.4166666666666,13.116666666666664
Neither,787.4166666666666,787.45,1.4556224899598438
NSC,787.45,841.15,13.116666666666664
Neither,841.15,841.3833333333333,1.4556224899598438
NSC,841.3833333333333,841.4166666666666,13.116666666666664
Neither,841.4166666666666,841.4333333333333,1.4556224899598438
NSC,841.4333333333333,844.5166666666667,13.116666666666664
Neither,844.5166666666667,844.5666666666667,1.4556224899598438
NSC,844.5666666666667,858.9666666666667,13.116666666666664
Neither,858.9666666666667,859.1333333333333,1.4556224899598438
NSC,859.1333333333333,859.1666666666666,13.116666666666664
Neither,859.1666666666666,859.1833333333333,1.4556224899598438
NSC,859.1833333333333,907.6333333333333,13.116666666666664
